scaffold_5	1853806	1855393	1	85
scaffold_2	11046944	11049614	1	59
scaffold_2	11680345	11683118	1	38
scaffold_2	9867954	9870501	1	70
scaffold_1	17386626	17389965	1	54
scaffold_1	18894209	18895694	1	99
scaffold_2	12386776	12388679	1	46
scaffold_5	595360	600134	1	80
scaffold_1	10693020	10695181	1	64
scaffold_4	9997187	9999494	1	35
scaffold_5	13011919	13013620	1	72
scaffold_3	5343701	5345443	1	90
scaffold_1	16599157	16601782	1	43
scaffold_7	15800231	15804220	1	88
scaffold_5	10234994	10237141	1	61
scaffold_5	13261813	13262766	1	36
scaffold_1	11935426	11939583	1	47
scaffold_6	13983308	13990154	1	100
scaffold_7	2808513	2810971	1	65
scaffold_3	12970434	12972610	1	62
scaffold_3	13444614	13445885	1	73
scaffold_8	11058163	11059929	1	73
scaffold_6	2974887	2977163	1	76
scaffold_8	12292517	12295701	1	83
scaffold_5	8179894	8183018	1	87
scaffold_7	14973585	14976489	1	75
scaffold_7	8488649	8490462	1	21
scaffold_8	8280377	8282395	1	70
scaffold_8	8493639	8495210	1	93
scaffold_8	8883455	8885773	1	50
scaffold_5	8612178	8613553	1	71
scaffold_2	856125	858966	1	52
scaffold_2	871355	873084	1	32
scaffold_7	8140939	8143417	1	56
scaffold_8	1242991	1245277	1	26
scaffold_3	3211316	3213747	1	99
scaffold_7	580557	581363	1	79
scaffold_1	791986	792606	1	35
scaffold_8	11765650	11767577	1	46
scaffold_7	3672169	3673509	1	70
scaffold_3	14006161	14008124	1	82
scaffold_4	12947755	12950813	1	42
scaffold_5	11993009	11994754	1	51
scaffold_2	105602	105973	1	66
scaffold_2	439093	440852	1	92
scaffold_7	10405927	10407946	1	46
scaffold_7	2874860	2877117	1	63
scaffold_8	389811	393002	1	37
scaffold_3	3228347	3235812	1	100
scaffold_7	3609720	3611281	1	84
scaffold_6	2191759	2193126	1	59
scaffold_5	11049979	11050608	1	46
scaffold_1	18451340	18454026	1	69
scaffold_3	7154216	7160160	1	52
scaffold_1	3245982	3249153	1	47
scaffold_5	12924009	12926042	1	61
scaffold_5	2307129	2309104	1	31
scaffold_1	16952410	16955265	1	68
scaffold_6	14943624	14947379	1	67
scaffold_7	7474804	7477695	1	74
scaffold_1	11293063	11294854	1	30
scaffold_6	9763991	9768273	1	62
scaffold_1	18349864	18352715	1	46
scaffold_3	14483270	14486228	1	53
scaffold_3	8439208	8444395	1	93
scaffold_1	1075314	1076423	1	94
scaffold_1	1508662	1510586	1	72
scaffold_1	2027765	2028937	1	55
scaffold_1	2187451	2188020	1	40
scaffold_1	2950530	2952048	1	82
scaffold_1	2970397	2975150	1	66
scaffold_1	3260712	3263815	1	45
scaffold_1	3473378	3474781	1	45
scaffold_1	3718349	3721223	1	100
scaffold_1	3815104	3815334	1	28
scaffold_1	4697225	4700211	1	100
scaffold_1	4746371	4746796	1	88
scaffold_1	4902480	4903025	1	47
scaffold_1	5040840	5042568	1	47
scaffold_1	5208781	5210255	1	56
scaffold_1	5253350	5255855	1	41
scaffold_1	5761906	5763606	1	36
scaffold_1	6098346	6099783	1	62
scaffold_1	6235505	6236866	1	25
scaffold_1	6460936	6462712	1	38
scaffold_1	6819657	6821111	1	87
scaffold_1	7478327	7478572	1	54
scaffold_1	7589115	7592955	1	70
scaffold_1	7614561	7615352	1	63
scaffold_1	7803311	7804261	1	41
scaffold_1	7979559	7980591	1	83
scaffold_1	8114104	8115788	1	97
scaffold_1	8120879	8122019	1	58
scaffold_1	8227665	8229866	1	49
scaffold_1	8260388	8262959	1	75
scaffold_1	8364135	8365694	1	44
scaffold_1	8401438	8403319	1	54
scaffold_1	8412467	8413654	1	73
scaffold_1	9040398	9041421	1	72
scaffold_1	8885865	8889047	1	83
scaffold_1	8816981	8818480	1	96
scaffold_1	9471128	9474299	1	67
scaffold_1	9566031	9570320	1	52
scaffold_1	10022476	10025562	1	65
scaffold_1	10229497	10231494	1	57
scaffold_1	10761523	10762664	1	38
scaffold_1	10777498	10780287	1	79
scaffold_1	10801546	10804067	1	72
scaffold_1	10958953	10960261	1	24
scaffold_1	11001694	11002644	1	87
scaffold_1	11005290	11012827	1	97
scaffold_1	11262473	11264615	1	64
scaffold_1	11294995	11296862	1	67
scaffold_1	11340851	11341792	1	40
scaffold_1	11391760	11394115	1	97
scaffold_1	11781845	11782792	1	55
scaffold_1	11792285	11794101	1	79
scaffold_1	11883531	11885168	1	54
scaffold_1	11936370	11939546	1	62
scaffold_1	11978625	11982032	1	57
scaffold_1	12151008	12156929	1	39
scaffold_1	12997402	13000295	1	62
scaffold_1	14565746	14568287	1	52
scaffold_1	14960272	14960788	1	61
scaffold_1	14981166	14985376	1	52
scaffold_1	15077456	15079321	1	50
scaffold_1	15108158	15109997	1	88
scaffold_1	15665045	15666599	1	43
scaffold_1	15679524	15681086	1	49
scaffold_1	15781731	15784798	1	42
scaffold_1	16370155	16373907	1	51
scaffold_1	16429795	16430725	1	83
scaffold_1	16495321	16497749	1	39
scaffold_1	16539023	16540006	1	32
scaffold_1	16573973	16576241	1	77
scaffold_1	16620426	16625268	1	43
scaffold_1	16724185	16725939	1	71
scaffold_1	16805580	16806961	1	58
scaffold_1	17668313	17669705	1	90
scaffold_1	17799788	17801898	1	47
scaffold_1	17809293	17811078	1	83
scaffold_1	18091144	18094086	1	57
scaffold_1	18925144	18926379	1	44
scaffold_2	4197300	4200594	1	46
scaffold_1	19118405	19122704	1	48
scaffold_1	19222984	19223364	1	92
scaffold_2	3592483	3594234	1	64
scaffold_2	3482912	3490690	1	86
scaffold_2	3392943	3394873	1	81
