scaffold_2	13834886	13835659	1	1
scaffold_1	5491138	5491755	1	1
scaffold_1	5228533	5230792	1	1
scaffold_5	191317	194155	1	1
scaffold_5	595360	600134	1	1
scaffold_1	5034486	5038979	1	1
scaffold_3	12224017	12225465	1	1
scaffold_7	2279279	2280760	1	1
scaffold_7	2180183	2183402	1	1
scaffold_3	12603954	12606618	1	1
scaffold_3	14182645	14189135	1	1
scaffold_7	4062928	4065052	1	1
scaffold_4	72334	72998	1	1
scaffold_7	263880	265002	1	1
scaffold_7	690457	695475	1	1
scaffold_4	564190	566864	1	1
scaffold_4	1166712	1169384	1	1
scaffold_7	1208744	1212178	1	1
scaffold_7	3546105	3550966	1	1
scaffold_4	1672319	1675398	1	1
scaffold_1	2725837	2728323	1	1
scaffold_4	5848732	5852072	1	1
scaffold_4	8895690	8897241	1	1
scaffold_1	1354849	1356651	1	1
scaffold_1	1331620	1342889	1	1
scaffold_4	8902000	8912194	1	1
scaffold_4	9240580	9241696	1	1
scaffold_1	9821255	9821987	1	1
scaffold_1	10353262	10355707	1	1
scaffold_4	9481364	9483896	1	1
scaffold_1	10693020	10695181	1	1
scaffold_4	9602273	9605027	1	1
scaffold_1	11424666	11426878	1	1
scaffold_4	9815889	9816551	1	1
scaffold_4	9997187	9999494	1	1
scaffold_5	9502486	9504852	1	1
scaffold_4	10178488	10179665	1	1
scaffold_5	9691333	9692449	1	1
scaffold_4	10696281	10698542	1	1
scaffold_5	9992414	9995055	1	1
scaffold_4	11572979	11579845	1	1
scaffold_5	10683090	10691182	1	1
scaffold_5	11088128	11091583	1	1
scaffold_4	12026159	12029861	1	1
scaffold_5	11418232	11420492	1	1
scaffold_4	12394842	12397465	1	1
scaffold_4	12897944	12900566	1	1
scaffold_5	11955343	11958248	1	1
scaffold_4	12938149	12939291	1	1
scaffold_5	11986980	11988287	1	1
scaffold_4	13684963	13686525	1	1
scaffold_5	12576040	12578774	1	1
scaffold_5	12599968	12606546	1	1
scaffold_4	13735946	13740011	1	1
scaffold_5	13011919	13013620	1	1
scaffold_4	14278066	14279710	1	1
scaffold_6	5253403	5255948	1	1
scaffold_3	527974	530248	1	1
scaffold_3	714432	718228	1	1
scaffold_6	5608558	5612777	1	1
scaffold_6	9352387	9353876	1	1
scaffold_3	1755812	1757230	1	1
scaffold_8	5801172	5803071	1	1
scaffold_3	2188452	2190323	1	1
scaffold_3	2762323	2765858	1	1
scaffold_6	126291	130395	1	1
scaffold_6	1135751	1138745	1	1
scaffold_3	3236103	3238150	1	1
scaffold_3	3359207	3368093	1	1
scaffold_6	1279356	1285525	1	1
scaffold_1	18540862	18543632	1	1
scaffold_3	5343701	5345443	1	1
scaffold_3	5785952	5789902	1	1
scaffold_7	9791014	9794882	1	1
scaffold_3	6123068	6123758	1	1
scaffold_1	16535801	16536043	1	1
scaffold_3	6206589	6208963	1	1
scaffold_1	16599157	16601782	1	1
scaffold_3	6856858	6858675	1	1
scaffold_1	17161952	17164350	1	1
scaffold_3	6875026	6876303	1	1
scaffold_1	17174596	17175864	1	1
scaffold_1	17197046	17199741	1	1
scaffold_3	6949211	6951896	1	1
scaffold_3	7013611	7015709	1	1
scaffold_1	17273538	17275441	1	1
scaffold_1	17482883	17485295	1	1
scaffold_3	7223841	7226045	1	1
scaffold_5	1709002	1711577	1	1
scaffold_1	4555208	4557898	1	1
scaffold_7	15800231	15804220	1	1
scaffold_5	2187752	2191680	1	1
scaffold_5	6370854	6373565	1	1
scaffold_6	7689394	7692013	1	1
scaffold_5	6943118	6946006	1	1
scaffold_8	10291555	10294470	1	1
scaffold_8	11501583	11504129	1	1
scaffold_5	7748273	7751247	1	1
scaffold_6	8362106	8364966	1	1
scaffold_5	8380017	8382938	1	1
scaffold_8	12762451	12763887	1	1
scaffold_5	8580370	8582419	1	1
scaffold_8	13136428	13138470	1	1
scaffold_5	8997717	8999422	1	1
scaffold_4	11219083	11221458	1	1
scaffold_5	10234994	10237141	1	1
scaffold_4	12172035	12174152	1	1
scaffold_5	11165930	11168347	1	1
scaffold_4	12472058	12476808	1	1
scaffold_5	11501460	11506320	1	1
scaffold_4	12547243	12551366	1	1
scaffold_5	11532674	11535605	1	1
scaffold_5	12391082	12393210	1	1
scaffold_4	13376251	13377891	1	1
scaffold_5	12442805	12447178	1	1
scaffold_4	13470415	13475163	1	1
scaffold_5	13261813	13262766	1	1
scaffold_4	14625031	14626178	1	1
scaffold_1	201245	204221	1	1
scaffold_6	16459634	16462424	1	1
scaffold_6	15859685	15862031	1	1
scaffold_1	502657	505307	1	1
scaffold_1	652045	654098	1	1
scaffold_6	15663028	15665435	1	1
scaffold_6	15521464	15523553	1	1
scaffold_1	746229	748378	1	1
scaffold_6	12900889	12903159	1	1
scaffold_1	11935426	11939583	1	1
scaffold_6	13731466	13734015	1	1
scaffold_7	6600403	6605502	1	1
scaffold_6	13983308	13990154	1	1
scaffold_7	6858545	6863328	1	1
scaffold_7	10855969	10857579	1	1
scaffold_3	8840488	8842115	1	1
scaffold_7	10839919	10842142	1	1
scaffold_3	8822675	8823790	1	1
scaffold_3	5872842	5875567	1	1
scaffold_7	9690246	9692814	1	1
scaffold_8	66130	68913	1	1
scaffold_7	9139213	9143854	1	1
scaffold_8	190404	192520	1	1
scaffold_7	9038835	9040708	1	1
scaffold_7	8891825	8892415	1	1
scaffold_8	421770	422698	1	1
scaffold_7	7906427	7908753	1	1
scaffold_8	1504289	1506635	1	1
scaffold_7	6906774	6909484	1	1
scaffold_6	14057407	14060480	1	1
scaffold_8	6217855	6220680	1	1
scaffold_7	6239269	6243077	1	1
scaffold_8	7346464	7349094	1	1
scaffold_7	5718693	5720785	1	1
scaffold_7	5210588	5214002	1	1
scaffold_8	8398549	8401516	1	1
scaffold_7	4743435	4746272	1	1
scaffold_3	14903353	14906250	1	1
scaffold_7	4424221	4426532	1	1
scaffold_3	14643144	14645612	1	1
scaffold_7	2808513	2810971	1	1
scaffold_4	2796315	2799721	1	1
scaffold_4	3414316	3416435	1	1
scaffold_7	2663669	2665747	1	1
scaffold_3	12281404	12284216	1	1
scaffold_7	2295013	2297420	1	1
scaffold_7	1975014	1977347	1	1
scaffold_3	12970434	12972610	1	1
scaffold_7	1751317	1752612	1	1
scaffold_3	13444614	13445885	1	1
scaffold_3	13468847	13473142	1	1
scaffold_7	1696959	1700693	1	1
scaffold_7	1552650	1553243	1	1
scaffold_3	13613669	13614473	1	1
scaffold_7	1381874	1384770	1	1
scaffold_3	13751169	13754452	1	1
scaffold_4	1029004	1032062	1	1
scaffold_7	1099809	1102632	1	1
scaffold_4	185805	188405	1	1
scaffold_7	364649	367297	1	1
scaffold_7	682366	684343	1	1
scaffold_4	555156	557185	1	1
scaffold_3	2775782	2776759	1	1
scaffold_3	3376495	3379572	1	1
scaffold_6	1354072	1357511	1	1
scaffold_6	1453094	1456216	1	1
scaffold_3	3417400	3420705	1	1
scaffold_3	3646771	3649447	1	1
scaffold_6	1747675	1750029	1	1
scaffold_3	3770255	3770896	1	1
scaffold_6	1916457	1917092	1	1
scaffold_6	2364248	2366061	1	1
scaffold_8	11058163	11059929	1	1
scaffold_6	2413261	2420465	1	1
scaffold_8	10995171	11002498	1	1
scaffold_6	2543286	2546666	1	1
scaffold_8	10810683	10813961	1	1
scaffold_6	2630501	2632247	1	1
scaffold_6	7855727	7857899	1	1
scaffold_6	2974887	2977163	1	1
scaffold_8	12215579	12218287	1	1
scaffold_8	12292517	12295701	1	1
scaffold_6	3043754	3046381	1	1
scaffold_6	8693930	8695291	1	1
scaffold_6	3407459	3408805	1	1
scaffold_6	4931073	4933587	1	1
scaffold_3	274700	277865	1	1
scaffold_6	5170441	5173634	1	1
scaffold_3	440701	444035	1	1
scaffold_6	5278076	5280571	1	1
scaffold_3	536644	539509	1	1
scaffold_6	6066776	6068324	1	1
scaffold_3	1065980	1068910	1	1
scaffold_6	6421387	6423485	1	1
scaffold_3	1898018	1900962	1	1
scaffold_3	1832515	1837378	1	1
scaffold_6	6529787	6534723	1	1
scaffold_5	5118465	5120453	1	1
scaffold_6	7032338	7034513	1	1
scaffold_5	8179894	8183018	1	1
scaffold_6	8078913	8081849	1	1
scaffold_6	9104379	9106966	1	1
scaffold_6	3860957	3863539	1	1
scaffold_7	14973585	14976489	1	1
scaffold_2	7956761	7959553	1	1
scaffold_8	1487856	1491695	1	1
scaffold_7	7917509	7921279	1	1
scaffold_7	8488649	8490462	1	1
scaffold_8	868320	870084	1	1
scaffold_8	6474114	6476799	1	1
scaffold_7	5996331	5999297	1	1
scaffold_7	5876054	5879324	1	1
scaffold_8	6886987	6890173	1	1
scaffold_8	7498034	7499803	1	1
scaffold_7	5671387	5673120	1	1
scaffold_8	8124180	8125346	1	1
scaffold_7	5094908	5097501	1	1
scaffold_7	5132431	5134790	1	1
scaffold_8	8222200	8224824	1	1
scaffold_8	8280377	8282395	1	1
scaffold_7	5147507	5149184	1	1
scaffold_8	8493639	8495210	1	1
scaffold_7	5280212	5281755	1	1
scaffold_7	5434833	5437123	1	1
scaffold_8	8883455	8885773	1	1
scaffold_8	10271736	10274876	1	1
scaffold_5	7010266	7013693	1	1
scaffold_8	10397462	10401621	1	1
scaffold_5	6822237	6826261	1	1
scaffold_8	11750365	11751882	1	1
scaffold_5	8024212	8025764	1	1
scaffold_8	12890555	12892159	1	1
scaffold_5	8660594	8662159	1	1
scaffold_5	8612178	8613553	1	1
scaffold_8	12822202	12823563	1	1
scaffold_6	4940837	4942664	1	1
scaffold_3	283794	285517	1	1
scaffold_6	2207846	2210287	1	1
scaffold_8	9856812	9859674	1	1
scaffold_2	11058148	11064567	1	1
scaffold_1	6143190	6146401	1	1
scaffold_6	6613367	6615899	1	1
scaffold_6	3891812	3893589	1	1
scaffold_2	856125	858966	1	1
scaffold_1	4336487	4342159	1	1
scaffold_2	871355	873084	1	1
scaffold_1	4298712	4299787	1	1
scaffold_5	12293281	12294478	1	1
scaffold_4	13232750	13234064	1	1
scaffold_1	7371235	7373472	1	1
scaffold_2	12431205	12433462	1	1
scaffold_5	13481092	13484224	1	1
scaffold_4	14870946	14873135	1	1
scaffold_7	10514644	10516346	1	1
scaffold_3	8350150	8352023	1	1
scaffold_7	8140939	8143417	1	1
scaffold_8	1242991	1245277	1	1
scaffold_1	4476069	4478009	1	1
scaffold_5	1952774	1955087	1	1
scaffold_8	8739405	8742300	1	1
scaffold_7	5362381	5365106	1	1
scaffold_3	3211316	3213747	1	1
scaffold_6	1091191	1094137	1	1
scaffold_6	15004392	15009180	1	1
scaffold_7	7586010	7590343	1	1
scaffold_8	12971290	12972495	1	1
scaffold_5	8749369	8750987	1	1
scaffold_7	580557	581363	1	1
scaffold_4	477055	478298	1	1
scaffold_2	905428	905874	1	1
scaffold_1	4264971	4265417	1	1
scaffold_7	1423095	1424335	1	1
scaffold_3	13680760	13682978	1	1
scaffold_1	791986	792606	1	1
scaffold_6	15436790	15438299	1	1
scaffold_4	8258331	8260038	1	1
scaffold_1	1823561	1824960	1	1
scaffold_5	8063830	8065822	1	1
scaffold_8	11765650	11767577	1	1
scaffold_1	4143931	4146676	1	1
scaffold_2	1130730	1134017	1	1
scaffold_5	12791884	12793167	1	1
scaffold_4	13986023	13987285	1	1
scaffold_4	12324305	12327280	1	1
scaffold_5	11326690	11330883	1	1
scaffold_7	3672169	3673509	1	1
scaffold_4	1578924	1580246	1	1
scaffold_1	2428000	2430751	1	1
scaffold_4	7008262	7010989	1	1
scaffold_7	3928404	3931133	1	1
scaffold_3	14006161	14008124	1	1
scaffold_6	2977591	2979182	1	1
scaffold_8	12218398	12219956	1	1
scaffold_6	14808582	14810774	1	1
scaffold_7	7335548	7338979	1	1
scaffold_3	4782801	4784959	1	1
scaffold_1	19000970	19003282	1	1
scaffold_8	8788079	8790466	1	1
scaffold_7	5383889	5385967	1	1
scaffold_3	7294459	7297724	1	1
scaffold_1	17521468	17524839	1	1
scaffold_6	2036958	2037548	1	1
scaffold_3	3926245	3926835	1	1
scaffold_1	2963534	2965951	1	1
scaffold_2	4026277	4028960	1	1
scaffold_2	3328949	3330673	1	1
scaffold_1	3099815	3101357	1	1
scaffold_1	18215929	18218054	1	1
scaffold_3	5588565	5590899	1	1
scaffold_2	10170636	10171144	1	1
scaffold_1	8196074	8196598	1	1
scaffold_4	12661968	12665028	1	1
scaffold_5	11778311	11781450	1	1
scaffold_7	258385	258681	1	1
scaffold_4	67120	68855	1	1
scaffold_7	1225605	1227885	1	1
scaffold_4	1201768	1204073	1	1
scaffold_7	4239743	4241796	1	1
scaffold_3	14401023	14402821	1	1
scaffold_1	1531674	1532943	1	1
scaffold_4	8615775	8617764	1	1
scaffold_1	5768130	5771799	1	1
scaffold_2	13392739	13395579	1	1
scaffold_6	5644108	5647858	1	1
scaffold_3	739803	741776	1	1
scaffold_4	12947755	12950813	1	1
scaffold_5	11993009	11994754	1	1
scaffold_3	14423012	14424014	1	1
scaffold_7	4288555	4289480	1	1
scaffold_6	2200977	2207588	1	1
scaffold_8	9823712	9826743	1	1
scaffold_1	1556391	1558817	1	1
scaffold_4	8564530	8567574	1	1
scaffold_1	19014599	19016995	1	1
scaffold_3	4774411	4776342	1	1
scaffold_7	15184153	15184431	1	1
scaffold_2	105602	105973	1	1
scaffold_2	439093	440852	1	1
scaffold_7	15590310	15592577	1	1
scaffold_7	244031	246912	1	1
scaffold_4	63377	65178	1	1
scaffold_8	13235841	13236932	1	1
scaffold_5	9119328	9120452	1	1
scaffold_7	1418858	1421611	1	1
scaffold_3	13684072	13686760	1	1
scaffold_3	612141	612458	1	1
scaffold_6	5423303	5423991	1	1
scaffold_5	9050557	9052050	1	1
scaffold_8	13188857	13189791	1	1
scaffold_1	1362326	1363846	1	1
scaffold_4	8894016	8895390	1	1
scaffold_3	12723679	12727206	1	1
scaffold_7	2145323	2148694	1	1
scaffold_6	9917932	9919311	1	1
scaffold_3	1379769	1381335	1	1
scaffold_7	10405927	10407946	1	1
scaffold_3	8231598	8234002	1	1
scaffold_7	5734451	5735382	1	1
scaffold_8	7310292	7311092	1	1
scaffold_3	7437194	7439157	1	1
scaffold_1	17687189	17689657	1	1
scaffold_1	18356304	18358395	1	1
scaffold_3	5457350	5459099	1	1
scaffold_8	1057370	1060055	1	1
scaffold_7	8337266	8340644	1	1
scaffold_3	3338648	3341406	1	1
scaffold_6	1223461	1228662	1	1
scaffold_7	1592026	1592988	1	1
scaffold_3	13555124	13555621	1	1
scaffold_2	11662872	11666860	1	1
scaffold_1	6561208	6563986	1	1
scaffold_5	9831508	9833205	1	1
scaffold_4	10355815	10358053	1	1
scaffold_4	47449	48916	1	1
scaffold_7	235153	237208	1	1
scaffold_1	6072471	6075790	1	1
scaffold_2	10972486	10975413	1	1
scaffold_3	14861012	14866834	1	1
scaffold_7	4686464	4691693	1	1
scaffold_4	7585183	7589628	1	1
scaffold_1	15867257	15869975	1	1
scaffold_3	4285148	4289464	1	1
scaffold_1	19477314	19480984	1	1
scaffold_4	2720066	2721781	1	1
scaffold_7	2874860	2877117	1	1
scaffold_5	8113841	8117328	1	1
scaffold_6	8033591	8038730	1	1
scaffold_4	8573715	8575489	1	1
scaffold_1	1554751	1556097	1	1
scaffold_3	5078320	5081851	1	1
scaffold_1	18790337	18793528	1	1
scaffold_8	389811	393002	1	1
scaffold_7	8958197	8959589	1	1
scaffold_3	6099907	6103854	1	1
scaffold_1	16489991	16493336	1	1
scaffold_7	800860	804114	1	1
scaffold_4	701080	704302	1	1
scaffold_3	502007	506981	1	1
scaffold_6	5217204	5220226	1	1
scaffold_6	1113283	1119572	1	1
scaffold_3	3228347	3235812	1	1
scaffold_7	5298795	5302117	1	1
scaffold_8	8522128	8525740	1	1
scaffold_1	16485981	16489211	1	1
scaffold_3	6078275	6081306	1	1
scaffold_7	3609720	3611281	1	1
scaffold_4	1646247	1647447	1	1
scaffold_2	3094497	3097188	1	1
scaffold_1	3193407	3195995	1	1
scaffold_1	1744197	1747247	1	1
scaffold_4	8348751	8351674	1	1
scaffold_6	15587077	15593891	1	1
scaffold_1	686380	693851	1	1
scaffold_6	5474510	5476909	1	1
scaffold_3	641871	644552	1	1
scaffold_5	12149748	12156106	1	1
scaffold_4	13049459	13052906	1	1
scaffold_3	6074564	6078037	1	1
scaffold_1	16482591	16486832	1	1
scaffold_7	6253290	6255689	1	1
scaffold_8	6111239	6113600	1	1
scaffold_3	6180339	6184888	1	1
scaffold_1	16580376	16584430	1	1
scaffold_3	2998324	2999475	1	1
scaffold_6	641601	642840	1	1
scaffold_8	9789869	9791287	1	1
scaffold_6	2191759	2193126	1	1
scaffold_7	9653419	9659803	1	1
scaffold_3	5911417	5917546	1	1
scaffold_2	9949094	9951537	1	1
scaffold_1	8383537	8386170	1	1
scaffold_4	12013114	12013755	1	1
scaffold_5	11049979	11050608	1	1
scaffold_1	17869260	17874554	1	1
scaffold_3	7597842	7602652	1	1
scaffold_6	7870226	7872556	1	1
scaffold_6	2645906	2648403	1	1
scaffold_1	7632291	7635590	1	1
scaffold_2	12783504	12786558	1	1
scaffold_7	9964812	9968563	1	1
scaffold_3	7787632	7790653	1	1
scaffold_8	694706	696680	1	1
scaffold_7	8645665	8647529	1	1
scaffold_7	5282496	5284447	1	1
scaffold_8	8499007	8500819	1	1
scaffold_3	5420671	5422945	1	1
scaffold_1	18451340	18454026	1	1
scaffold_5	5858522	5860701	1	1
scaffold_6	7334353	7336966	1	1
scaffold_4	9945837	9948905	1	1
scaffold_7	9439387	9442053	1	1
scaffold_1	8093503	8096036	1	1
scaffold_2	10383408	10385635	1	1
scaffold_3	4885157	4887377	1	1
scaffold_1	18944288	18946509	1	1
scaffold_1	7612224	7614446	1	1
scaffold_2	12746181	12748324	1	1
scaffold_1	7097441	7101078	1	1
scaffold_2	12222709	12226422	1	1
scaffold_2	12589000	12591572	1	1
scaffold_1	7483913	7486452	1	1
scaffold_1	7937985	7939698	1	1
scaffold_2	10720500	10724315	1	1
scaffold_4	12461571	12466950	1	1
scaffold_5	11491928	11497528	1	1
scaffold_8	8480913	8483407	1	1
scaffold_7	5277235	5279841	1	1
scaffold_1	17835756	17838800	1	1
scaffold_3	7561180	7564994	1	1
scaffold_7	4964969	4967031	1	1
scaffold_8	7823467	7826171	1	1
scaffold_4	9344370	9345781	1	1
scaffold_1	9965760	9968927	1	1
scaffold_1	7401141	7407484	1	1
scaffold_2	12489015	12495348	1	1
scaffold_3	13970131	13973210	1	1
scaffold_7	3890661	3893725	1	1
scaffold_5	6449688	6452630	1	1
scaffold_6	7721310	7723718	1	1
scaffold_6	3272457	3279805	1	1
scaffold_8	12591613	12598204	1	1
scaffold_2	10424716	10426511	1	1
scaffold_1	8080453	8082231	1	1
scaffold_6	6102589	6106408	1	1
scaffold_3	1096315	1099765	1	1
scaffold_1	9616727	9619455	1	1
scaffold_4	9088615	9091747	1	1
scaffold_6	1959030	1960421	1	1
scaffold_3	3823590	3824885	1	1
scaffold_1	8277016	8278196	1	1
scaffold_2	10033020	10037449	1	1
scaffold_7	4724039	4728104	1	1
scaffold_3	14891614	14894964	1	1
scaffold_2	12313874	12320344	1	1
scaffold_1	7225429	7229316	1	1
scaffold_6	3598541	3601253	1	1
scaffold_6	8866302	8868480	1	1
scaffold_4	1350901	1353678	1	1
scaffold_7	3812701	3816203	1	1
scaffold_6	12687547	12692553	1	1
scaffold_1	12161027	12165574	1	1
scaffold_6	8039509	8042379	1	1
scaffold_5	8128261	8131331	1	1
scaffold_2	12262561	12266482	1	1
scaffold_1	7136094	7140272	1	1
scaffold_3	7176854	7180177	1	1
scaffold_1	17433205	17437047	1	1
scaffold_3	7154216	7160160	1	1
scaffold_1	17399289	17403914	1	1
scaffold_6	1934392	1937208	1	1
scaffold_3	3799681	3802341	1	1
scaffold_5	7456711	7461634	1	1
scaffold_8	9978438	9982143	1	1
scaffold_1	17095513	17098601	1	1
scaffold_3	6758179	6761535	1	1
scaffold_1	1234738	1235130	1	1
scaffold_8	2268866	2269276	1	1
scaffold_1	3245982	3249153	1	1
scaffold_2	2911345	2914918	1	1
scaffold_4	14252287	14256964	1	1
scaffold_5	12998276	12999849	1	1
scaffold_4	9461334	9463913	1	1
scaffold_1	10284996	10287766	1	1
scaffold_1	8486149	8487321	1	1
scaffold_2	9849780	9851382	1	1
scaffold_4	2875469	2879946	1	1
scaffold_7	2780600	2787908	1	1
scaffold_3	4418698	4422521	1	1
scaffold_1	19333095	19337236	1	1
scaffold_6	13746172	13751769	1	1
scaffold_7	6594518	6600287	1	1
scaffold_1	17489316	17491761	1	1
scaffold_3	7260795	7263159	1	1
scaffold_1	17443671	17445031	1	1
scaffold_3	7184901	7186829	1	1
scaffold_8	11416032	11417224	1	1
scaffold_5	7700124	7701510	1	1
scaffold_2	13613684	13619620	1	1
scaffold_1	5621666	5627457	1	1
scaffold_6	3971751	3978454	1	1
scaffold_6	6582057	6588006	1	1
scaffold_3	607745	608795	1	1
scaffold_6	5418398	5419636	1	1
scaffold_6	1570464	1572748	1	1
scaffold_3	3457634	3459460	1	1
scaffold_1	18565575	18565793	1	1
scaffold_3	5289447	5289674	1	1
scaffold_3	4189084	4191608	1	1
scaffold_1	19542561	19545211	1	1
scaffold_1	4026697	4030085	1	1
scaffold_2	1321406	1325694	1	1
scaffold_1	6268477	6273221	1	1
scaffold_2	11259745	11264393	1	1
scaffold_2	13855696	13858421	1	1
scaffold_1	5470490	5474678	1	1
scaffold_4	14160860	14162422	1	1
scaffold_5	12924009	12926042	1	1
scaffold_5	8561009	8562352	1	1
scaffold_8	12735191	12736528	1	1
scaffold_1	11480502	11482164	1	1
scaffold_4	9775261	9776686	1	1
scaffold_2	13570567	13572916	1	1
scaffold_1	5653001	5656067	1	1
scaffold_7	15434366	15435829	1	1
scaffold_2	245313	246776	1	1
scaffold_8	826013	829192	1	1
scaffold_7	8539296	8542590	1	1
scaffold_2	512885	519634	1	1
scaffold_7	15628385	15633316	1	1
scaffold_7	970351	972567	1	1
scaffold_4	912919	914840	1	1
scaffold_5	2307129	2309104	1	1
scaffold_7	15892948	15897133	1	1
scaffold_5	12787167	12789268	1	1
scaffold_4	13973286	13975229	1	1
scaffold_7	15856016	15859462	1	1
scaffold_5	2236818	2238361	1	1
scaffold_5	8080860	8082922	1	1
scaffold_8	11798062	11800418	1	1
scaffold_3	6616575	6619462	1	1
scaffold_1	16952410	16955265	1	1
scaffold_3	1174615	1177131	1	1
scaffold_6	6171205	6174184	1	1
scaffold_8	12596012	12597977	1	1
scaffold_6	3277712	3279624	1	1
scaffold_1	5771991	5774333	1	1
scaffold_2	13390525	13392440	1	1
scaffold_3	11830579	11833465	1	1
scaffold_7	2498541	2502694	1	1
scaffold_4	1097510	1102127	1	1
scaffold_7	1151737	1154680	1	1
scaffold_7	4542120	4546041	1	1
scaffold_3	14697552	14699195	1	1
scaffold_5	9973733	9980142	1	1
scaffold_4	10672407	10678824	1	1
scaffold_8	12561635	12564831	1	1
scaffold_6	3264443	3266787	1	1
scaffold_4	7428554	7432364	1	1
scaffold_1	2268900	2274383	1	1
scaffold_1	5826855	5831335	1	1
scaffold_2	13315631	13318762	1	1
scaffold_1	8073789	8079009	1	1
scaffold_2	10437988	10442468	1	1
scaffold_1	1491350	1493828	1	1
scaffold_4	8759739	8764478	1	1
scaffold_4	10879335	10881379	1	1
scaffold_5	10111522	10113544	1	1
scaffold_1	4402374	4404982	1	1
scaffold_2	785641	789578	1	1
scaffold_1	8038436	8041273	1	1
scaffold_2	10519759	10522433	1	1
scaffold_6	14943624	14947379	1	1
scaffold_7	7474804	7477695	1	1
scaffold_4	14151314	14153426	1	1
scaffold_5	12904333	12906284	1	1
scaffold_2	13344957	13347916	1	1
scaffold_1	5797801	5800848	1	1
scaffold_2	10293712	10296307	1	1
scaffold_1	8137756	8140169	1	1
scaffold_3	4705264	4709275	1	1
scaffold_1	19066567	19070343	1	1
scaffold_4	14681033	14684762	1	1
scaffold_5	13301308	13304957	1	1
scaffold_6	9977002	9980471	1	1
scaffold_3	1333303	1336792	1	1
scaffold_7	5390079	5393819	1	1
scaffold_8	8797038	8800907	1	1
scaffold_1	6378190	6385197	1	1
scaffold_2	11373950	11377534	1	1
scaffold_6	151378	153430	1	1
scaffold_3	2758674	2760639	1	1
scaffold_3	3582004	3584771	1	1
scaffold_6	1638789	1643117	1	1
scaffold_8	11842680	11844121	1	1
